Cell ID,Minute,x,y,z
2500036,25,486.5332,880.3604,473.81384
2500037,25,737.3786,227.52502,476.68442
2500038,25,237.81442,360.88077,478.73987
2500039,25,254.21245,279.15933,480.449
2500040,25,737.26886,310.43573,482.8296
2500041,25,330.85254,387.67636,493.77252
2500042,25,415.9944,310.99734,496.61987
2500043,25,362.23547,277.44818,497.76993
2500044,25,281.75446,708.27637,500.51248
2500045,25,729.38257,750.00183,500.70856
2500046,25,628.56854,155.88837,503.3274
2500047,25,657.4942,271.15097,503.33112
2500048,25,594.0062,836.5334,506.28223
2500049,25,719.5819,583.6415,506.54944
2500050,25,205.22392,450.736,506.9485
2500051,25,457.79675,188.96167,507.18332
2500052,25,491.2247,265.20844,513.74365
2500053,25,330.08533,208.70863,514.7248
2500054,25,230.97737,556.1076,515.16754
2500055,25,640.633,350.03848,518.18567
2500056,25,538.3044,418.40546,518.2332
2500057,25,619.79297,740.4059,518.8208
2500058,25,588.628,260.75662,519.1161
2500059,25,370.2169,544.02246,520.1544
2500060,25,612.2658,423.83966,522.9394
2500061,25,842.6623,376.2731,524.8446
2500062,25,710.4568,429.30426,526.7779
2500063,25,681.6403,520.3004,527.1772
2500064,25,527.0011,700.28076,527.58215
2500065,25,459.85776,374.42093,530.7475
2500066,25,475.32877,516.10864,531.62054
2500067,25,570.6894,551.4145,533.0111
2500068,25,803.4245,633.8593,535.6861
2500069,25,627.402,615.5878,535.85925
2500070,25,392.15536,434.86942,536.9578
2500071,25,491.38004,817.3314,540.09357
2500072,25,471.55945,449.49695,544.0077
2500073,25,423.77005,194.27513,545.701
2500074,25,820.5925,516.57404,545.8118
2500075,25,704.2343,240.7041,546.5872
2500076,25,366.90228,720.5482,547.27924
2500077,25,457.3603,606.50977,547.28503
2500078,25,500.4478,304.80453,552.6965
2500079,25,531.36096,181.34727,556.5903
2500080,25,266.41678,478.14777,561.2245
2500081,25,719.5943,693.20624,564.30615
2500082,25,264.97845,369.3516,567.5896
2500083,25,549.9064,360.5961,569.5733
2500084,25,624.64166,214.58241,570.72095
2500085,25,409.26767,280.51544,573.25934
2500086,25,325.72913,284.24524,574.83344
2500087,25,765.0142,345.38217,575.47406
2500088,25,544.1696,502.17413,577.6055
2500089,25,573.5321,629.4496,587.84436
2500090,25,357.2135,616.27045,588.6794
2500091,25,799.78314,448.40125,591.0351
2500092,25,655.8526,455.70847,593.3003
2500093,25,589.66754,256.73386,594.37866
2500094,25,466.72952,726.5395,595.8169
2500095,25,619.05164,735.01587,600.7002
2500096,25,525.54706,594.3902,604.105
2500097,25,684.6853,296.3936,615.27313
2500098,25,504.12286,433.04254,618.55066
2500099,25,330.0121,513.16644,618.5556
2500100,25,736.46094,564.76776,625.6859
2500101,25,546.44916,275.4627,627.72394
2500102,25,483.21143,242.60829,628.8298
2500103,25,332.2677,402.28616,631.8865
2500104,25,398.8887,319.2167,634.8612
2500105,25,582.6006,460.11862,638.9886
2500106,25,437.51382,623.2291,643.1165
2500107,25,571.7934,687.2093,646.417
2500108,25,491.1145,532.68524,647.5759
2500109,25,632.8453,613.43225,650.88336
2500110,25,516.50616,675.372,650.91907
2500111,25,698.6529,393.25543,657.0408
2500112,25,624.3246,326.24423,658.4174
2500113,25,706.1207,496.76968,660.8859
2500114,25,418.49005,498.4924,665.32385
2500115,25,610.6143,534.8239,668.40594
2500116,25,418.11285,409.8797,672.40796
2500117,25,605.06067,404.56076,682.3337
2500118,25,484.22107,345.12964,685.00037
2500119,25,526.19617,581.2441,685.72235
2500120,25,549.6337,353.46967,687.7554
2500121,25,553.89343,478.24582,699.11285
2500122,25,497.6951,447.23508,701.9459
2600000,26,962.05115,462.38345,307.64688
2600001,26,952.2258,608.9625,332.65857
2600002,26,866.2821,259.8769,341.7233
2600003,26,924.92126,344.09094,345.97272
2600004,26,824.8496,809.8816,368.96964
2600005,26,905.5802,680.1834,374.65436
2600006,26,735.34924,156.11984,380.68494
2600007,26,924.3322,423.67093,389.9425
2600008,26,198.75137,707.58936,402.35318
2600009,26,653.93646,129.54948,408.0502
2600010,26,235.1629,193.77847,409.26575
2600011,26,914.5383,543.9297,410.40048
2600012,26,360.39563,868.3574,411.77692
2600013,26,559.7331,96.752396,415.82452
2600014,26,372.89658,123.1325,418.48975
2600015,26,467.25256,103.38442,419.6801
2600016,26,659.21436,895.61206,420.50043
2600017,26,874.4182,359.09592,423.4955
2600018,26,156.36703,364.71753,424.0395
2600019,26,161.4037,554.45264,424.16693
2600020,26,149.20445,455.1323,425.54688
2600021,26,840.4779,736.10187,427.14316
2600022,26,198.40678,276.32532,427.31894
2600023,26,735.7627,836.9242,434.0799
2600024,26,812.817,278.47028,437.73157
2600025,26,437.1587,726.73224,446.57443
2600026,26,567.30194,900.6537,450.89474
2600027,26,831.32855,457.60324,451.23367
2600028,26,899.36273,470.06622,460.06335
2600029,26,848.16394,568.19495,460.14874
2600030,26,484.36575,880.52234,467.85178
2600031,26,758.72046,393.48474,467.9637
2600032,26,817.355,659.36273,468.13293
2600033,26,830.7428,333.4669,470.39627
2600034,26,350.80814,802.55396,474.68726
2600035,26,735.348,229.08104,476.27408
2600036,26,213.64923,643.897,476.32208
2600037,26,241.16682,360.69342,478.19342
2600038,26,256.57245,280.81628,482.12186
2600039,26,735.43604,309.39597,483.45218
2600040,26,358.19012,273.05582,489.43842
2600041,26,327.99335,387.02094,493.01456
2600042,26,729.1667,748.1777,497.4476
2600043,26,280.4378,704.62164,498.95398
2600044,26,656.85394,270.64514,502.63058
2600045,26,630.4298,155.11674,503.21127
2600046,26,205.29713,448.66803,504.69342
2600047,26,457.9069,188.3844,504.93164
2600048,26,597.5,833.0507,505.15714
2600049,26,716.6988,585.62494,505.43427
2600050,26,490.88257,261.46494,511.26126
2600051,26,536.8124,419.04742,514.3081
2600052,26,235.2239,553.2573,514.6211
2600053,26,619.4367,737.02576,516.61707
2600054,26,332.1774,211.0998,517.42554
2600055,26,369.09164,544.1887,517.83417
2600056,26,641.3396,346.77795,517.9208
2600057,26,589.65686,259.44202,519.7422
2600058,26,614.7311,427.1141,521.3145
2600059,26,842.25,378.9552,524.598
2600060,26,679.8454,516.4444,526.9028
2600061,26,529.2426,702.5198,527.1999
2600062,26,454.41394,372.38687,527.32996
2600063,26,708.9826,427.96335,528.24567
2600064,26,474.3706,515.4121,530.04144
2600065,26,567.01935,547.5737,532.79065
2600066,26,627.77905,616.37225,536.0316
2600067,26,391.23654,434.1786,536.1588
2600068,26,800.71405,627.6215,538.68726
2600069,26,469.42047,445.15332,541.90674
2600070,26,494.63376,811.4723,541.9483
2600071,26,421.56888,192.2187,542.9209
2600072,26,819.385,515.7912,545.26984
2600073,26,456.70428,605.87604,546.0061
2600074,26,371.20273,717.5308,547.1458
2600075,26,704.08673,241.39429,547.7182
2600076,26,501.2548,303.29556,555.9777
2600077,26,531.98846,181.38344,558.2318
2600078,26,266.57166,479.02158,558.87683
2600079,26,549.96594,356.34424,561.75464
2600080,26,259.76178,367.97272,564.8136
2600081,26,719.76544,692.127,564.86053
2600082,26,621.97876,211.87242,569.1015
2600083,26,320.9048,287.3461,572.0971
2600084,26,542.07196,501.67227,575.0635
2600085,26,409.04688,280.62308,577.0768
2600086,26,355.77206,616.8201,584.09515
2600087,26,575.584,627.9117,584.7583
2600088,26,762.7294,346.2025,585.0895
2600089,26,799.36145,445.6682,585.45233
2600090,26,653.59906,455.65857,588.83984
2600091,26,465.78488,726.2439,597.2609
2600092,26,585.8585,254.91551,601.06866
2600093,26,619.3419,733.6275,602.77216
2600094,26,685.3555,295.73105,605.4876
2600095,26,524.93665,591.6755,605.79675
2600096,26,482.3669,239.76035,611.5685
2600097,26,327.00375,513.85,618.3682
2600098,26,500.90878,429.0208,618.61066
2600099,26,737.7003,567.1459,622.79926
2600100,26,335.5057,403.59186,630.3349
2600101,26,542.7481,275.92276,632.7317
2600102,26,397.14352,320.38724,633.46857
2600103,26,580.3048,458.30508,636.77924
2600104,26,501.78488,530.3623,640.7038
2600105,26,431.97375,622.7393,641.0309
2600106,26,572.0885,684.1598,644.6486
2600107,26,629.90106,613.1788,649.344
2600108,26,513.9705,674.12854,652.89795
2600109,26,624.9958,326.339,658.81903
2600110,26,700.80597,391.8765,661.11096
2600111,26,703.3065,494.95792,661.3005
2600112,26,418.31403,499.87137,664.57153
2600113,26,607.5236,533.6237,667.40533
2600114,26,416.3316,408.03424,671.8289
2600115,26,601.1227,403.23145,683.64343
2600116,26,525.50555,581.21466,683.961
2600117,26,482.21045,342.88416,685.0108
2600118,26,545.2768,353.31543,687.2924
2600119,26,552.2946,477.69174,698.9535
2600120,26,494.00726,446.56485,701.1273
2700000,27,961.3346,463.37943,307.0217
2700001,27,952.1869,601.3044,328.2546
2700002,27,866.1071,258.48236,341.80978
2700003,27,927.1647,344.44736,342.35934
2700004,27,823.68164,812.0138,366.9615
2700005,27,903.0236,681.2912,378.5883
2700006,27,738.9071,156.45624,380.18997
2700007,27,922.3823,417.3133,391.74286
2700008,27,656.7785,130.64003,396.7977
2700009,27,202.16238,713.46643,401.221
2700010,27,233.56047,194.41925,403.89426
2700011,27,917.1333,540.80536,405.41016
2700012,27,358.15668,867.34705,407.21643
2700013,27,372.26733,123.76246,407.76328
2700014,27,560.5433,96.03226,413.79468
2700015,27,155.56447,364.31412,419.9131
2700016,27,147.3978,456.21625,420.4134
2700017,27,160.86203,556.02423,420.87033
2700018,27,655.82623,895.31885,420.90253
2700019,27,874.7454,358.48138,423.99332
2700020,27,464.41107,102.13792,424.65292
2700021,27,785.26874,206.97523,427.42502
2700022,27,839.72784,732.29364,430.30307
2700023,27,197.49797,276.4279,431.60742
2700024,27,736.89014,836.8315,434.71506
2700025,27,812.105,276.9542,439.06863
2700026,27,565.4932,904.6521,446.6171
2700027,27,831.3399,452.89722,451.10654
2700028,27,847.61707,565.8122,458.73364
2700029,27,898.8126,468.98407,459.54425
2700030,27,761.1203,389.95062,462.70416
2700031,27,482.5328,883.2803,464.46967
2700032,27,814.2406,657.2244,468.5589
2700033,27,829.9518,330.00195,470.03333
2700034,27,735.9697,228.44325,474.88693
2700035,27,350.66797,795.88403,477.48145
2700036,27,242.18227,359.9757,477.80957
2700037,27,217.43082,638.9726,478.94788
2700038,27,734.09424,307.71133,481.60034
2700039,27,258.96848,278.3254,482.3364
2700040,27,324.86002,387.33282,490.917
2700041,27,358.5606,273.42538,493.4982
2700042,27,728.32764,750.511,497.4927
2700043,27,282.39224,699.52277,501.23557
2700044,27,657.66394,269.7204,503.26855
2700045,27,208.54727,448.76236,503.79028
2700046,27,634.3946,156.01659,504.6256
2700047,27,600.0149,830.54083,506.52908
2700048,27,459.53802,189.13379,507.43173
2700049,27,718.17596,586.6919,508.573
2700050,27,533.96747,419.6354,511.39578
2700051,27,642.31757,344.20367,512.4457
2700052,27,492.1559,259.7906,513.75433
2700053,27,236.5818,552.6052,514.56067
2700054,27,620.86127,736.6545,515.5494
2700055,27,369.13864,547.2925,518.3277
2700056,27,589.65717,257.45486,521.74524
2700057,27,332.99292,211.64613,522.81146
2700058,27,616.13043,431.19547,525.2858
2700059,27,841.21686,379.76297,525.75824
2700060,27,683.49396,513.6132,526.3666
2700061,27,453.97055,369.78912,526.98706
2700062,27,711.59796,426.9295,528.41113
2700063,27,529.3389,702.0202,529.1313
2700064,27,474.2303,516.1016,531.22253
2700065,27,565.8127,546.42883,532.13403
2700066,27,394.35635,433.17188,537.08
2700067,27,629.3464,617.8768,537.122
2700068,27,468.88766,442.2106,539.11816
2700069,27,799.47296,623.3907,541.22546
2700070,27,495.20236,808.2604,541.3181
2700071,27,820.3255,515.352,543.8594
2700072,27,457.74857,603.2177,545.3075
2700073,27,373.805,717.12146,545.61615
2700074,27,421.42972,193.9585,546.9806
2700075,27,705.0299,241.11395,547.63654
2700076,27,497.70328,301.75372,552.8643
2700077,27,532.9058,179.79472,556.2043
2700078,27,267.5006,479.52277,556.8135
2700079,27,259.0297,370.47504,562.8483
2700080,27,719.3638,687.08856,565.66003
2700081,27,624.9052,210.90358,569.75586
2700082,27,553.5717,353.6877,570.2058
2700083,27,315.21155,287.97458,570.78625
2700084,27,542.0624,501.79834,576.80023
2700085,27,407.20993,280.71658,578.4807
2700086,27,356.11584,616.877,580.89734
2700087,27,575.10547,627.5541,584.9108
2700088,27,800.0042,441.91037,584.9538
2700089,27,656.19806,454.61124,586.5665
2700090,27,766.4404,343.91544,587.39594
2700091,27,467.1899,726.5322,597.7056
2700092,27,587.1491,254.89621,603.01294
2700093,27,618.6014,732.7467,604.95483
2700094,27,525.4122,590.3779,605.6192
2700095,27,684.34155,293.30603,606.92163
2700096,27,325.01538,516.381,615.7446
2700097,27,482.084,239.6611,615.7858
2700098,27,500.11398,426.8397,618.7967
2700099,27,738.2554,569.0053,622.7009
2700100,27,563.2665,457.44296,627.0155
2700101,27,397.29517,320.48062,629.2657
2700102,27,333.87,403.7797,631.01373
2700103,27,545.20953,274.50598,634.21484
2700104,27,577.873,457.26056,637.7047
2700105,27,500.89636,529.8358,639.5177
2700106,27,429.466,625.54877,640.67816
2700107,27,573.4132,682.5007,646.5634
2700108,27,634.11365,616.89764,650.5055
2700109,27,513.958,671.0962,653.0701
2700110,27,621.62,324.59204,662.03296
2700111,27,705.1496,492.40396,662.1395
2700112,27,700.72375,391.28476,662.98706
2700113,27,414.39056,503.10107,668.37964
2700114,27,605.233,532.93506,669.1121
2700115,27,420.10077,407.55777,671.8561
2700116,27,602.34845,403.20615,683.21515
2700117,27,527.76636,581.61993,684.5949
2700118,27,545.648,353.38672,686.6295
2700119,27,482.52048,341.65826,686.9375
2700120,27,552.56036,479.08377,696.89105
2700121,27,495.3015,445.8232,699.0077
2800000,28,960.88245,463.5133,305.1117
2800001,28,953.188,594.0325,324.69098
2800002,28,929.64355,343.15393,337.8615
2800003,28,866.8965,259.84796,338.2207
2800004,28,823.286,810.97174,366.4264
2800005,28,902.3463,681.7167,378.19797
2800006,28,735.6666,156.82532,378.3328
2800007,28,919.6057,411.27612,387.15955
2800008,28,654.493,131.12556,396.0582
2800009,28,202.60524,714.461,398.7914
2800010,28,361.41913,868.51746,402.6689
2800011,28,374.39755,121.40004,402.9242
2800012,28,919.4743,538.9494,403.14398
2800013,28,782.78125,204.93166,404.25525
2800014,28,234.46735,195.95528,410.36438
2800015,28,561.15265,96.60876,411.78296
2800016,28,149.40195,457.00552,414.10226
2800017,28,870.4621,357.54367,415.82965
2800018,28,154.70506,365.66953,416.7854
2800019,28,160.01747,558.3773,416.93402
2800020,28,656.0214,896.4419,418.99753
2800021,28,464.98294,101.17086,424.7187
2800022,28,196.87811,276.28983,426.62158
2800023,28,836.7229,731.74115,432.57385
2800024,28,735.1469,835.7345,435.7564
2800025,28,810.1791,275.76962,436.60318
2800026,28,564.6524,909.7493,440.48
2800027,28,830.7024,450.39706,452.5806
2800028,28,845.4711,564.8848,458.33627
2800029,28,897.03235,468.39832,459.18326
2800030,28,760.2429,388.85712,462.4448
2800031,28,479.5505,883.59973,463.80637
2800032,28,814.24365,656.6347,466.84747
2800033,28,828.2164,326.4642,469.75412
2800034,28,735.2136,227.70036,471.1517
2800035,28,242.95074,359.71597,478.19727
2800036,28,348.96603,793.0631,478.9657
2800037,28,731.7885,305.99268,480.00797
2800038,28,218.30194,638.7774,480.24194
2800039,28,260.53467,277.63354,482.03897
2800040,28,325.25098,384.99506,491.14963
2800041,28,359.22662,272.42865,492.77496
2800042,28,727.74695,749.966,497.10022
2800043,28,283.5189,700.7459,500.24557
2800044,28,655.1691,269.1644,500.71164
2800045,28,209.54942,449.40024,500.7365
2800046,28,461.06866,189.03027,504.53854
2800047,28,634.34174,158.33192,506.4605
2800048,28,601.79913,830.01715,507.76758
2800049,28,639.1995,341.84814,511.0706
2800050,28,720.7582,586.6832,511.9958
2800051,28,235.35567,551.56537,513.23505
2800052,28,493.20303,256.46228,514.2633
2800053,28,620.9916,735.96484,516.1737
2800054,28,528.4569,419.84567,517.13873
2800055,28,367.4904,546.28424,518.88116
2800056,28,337.3973,212.38731,520.678
2800057,28,587.47864,256.10117,521.56287
2800058,28,453.41327,369.38696,523.5145
2800059,28,840.1467,380.49002,525.4783
2800060,28,682.7071,512.7369,526.7796
2800061,28,528.61035,705.5903,527.5375
2800062,28,610.67554,433.6616,527.56964
2800063,28,710.0017,425.287,527.996
2800064,28,473.92206,516.72577,530.2579
2800065,28,558.23065,546.766,530.9807
2800066,28,471.5649,443.20694,534.6757
2800067,28,394.1008,435.49634,538.92346
2800068,28,629.0697,617.81396,540.91144
2800069,28,493.91608,808.1253,541.3979
2800070,28,799.0955,622.6926,542.02704
2800071,28,375.2907,717.6689,542.22406
2800072,28,819.94867,515.2937,542.63617
2800073,28,456.29468,604.3707,543.0914
2800074,28,706.5026,240.67307,547.38275
2800075,28,423.005,194.79031,548.7682
2800076,28,538.0139,181.00394,555.78796
2800077,28,270.31183,482.9727,556.47876
2800078,28,505.5096,298.76294,559.99554
2800079,28,546.86005,351.42142,561.7556
2800080,28,258.70325,370.80676,561.8661
2800081,28,718.3628,684.0366,567.3389
2800082,28,625.8873,209.08173,572.02875
2800083,28,317.63068,287.0159,572.32776
2800084,28,408.30426,279.80783,576.1239
2800085,28,353.32904,619.1841,578.96326
2800086,28,541.73627,505.21182,579.10254
2800087,28,575.34534,629.0618,583.6094
2800088,28,799.6622,436.96436,584.7333
2800089,28,770.0767,343.05447,585.2446
2800090,28,654.99524,456.21625,586.46075
2800091,28,464.7374,728.1451,599.2162
2800092,28,617.7234,732.8189,604.351
2800093,28,588.15594,253.7956,606.178
2800094,28,524.67755,590.16315,606.2451
2800095,28,683.6016,292.35825,607.9796
2800096,28,322.28607,519.09845,615.07806
2800097,28,498.75262,426.4976,619.6095
2800098,28,482.19135,241.06982,621.382
2800099,28,739.09875,570.2916,622.7039
2800100,28,561.92914,458.5944,628.6487
2800101,28,396.08704,321.93127,628.8126
2800102,28,334.57654,401.94037,633.2827
2800103,28,542.17694,270.39453,635.0674
2800104,28,499.14697,528.8592,636.3956
2800105,28,422.1395,625.6951,640.61804
2800106,28,573.397,683.045,644.63055
2800107,28,633.9552,616.4697,649.84784
2800108,28,513.47394,669.3505,653.23584
2800109,28,700.6468,392.15427,661.30365
2800110,28,619.73834,325.35883,661.88025
2800111,28,705.24115,488.61835,661.92694
